Season,Team1ID,Team2ID,Team1_TeamName,Team2_TeamName,Team1_Seed,Team2_Seed,Team1_SeedRegion,Team2_SeedRegion,Diff_SeedNum,Diff_Adj_Massey,Diff_Adj_Seed,Diff_Colley_Momentum,Diff_Final_Colley,Diff_Final_Massey,Diff_Massey_Momentum,Diff_Relative_Colley_Momentum,Diff_Relative_Massey_Momentum,Diff_SeedNumBase,Diff_SeedPlayInFlag,Diff_TournamentPrestige_5Y_Decay,Diff_adj_net_rating,Diff_avg_ast_rate,Diff_avg_ast_tov_ratio,Diff_avg_blk_pct,Diff_avg_def_rating,Diff_avg_drb_pct,Diff_avg_efg_pct,Diff_avg_ft_par,Diff_avg_ft_pct,Diff_avg_ft_score,Diff_avg_net_rating_game,Diff_avg_off_rating,Diff_avg_opp_ast_rate,Diff_avg_opp_blk_pct,Diff_avg_opp_efg_pct,Diff_avg_opp_massey,Diff_avg_opp_stl_pct,Diff_avg_opp_tov_pct,Diff_avg_orb_pct,Diff_avg_pf_per_poss,Diff_avg_possessions,Diff_avg_stl_pct,Diff_avg_three_par,Diff_avg_three_pct,Diff_avg_three_score,Diff_avg_tov_pct,Diff_avg_trb_pct,Diff_avg_ts_pct,Diff_away_net_rating,Diff_ceiling_score,Diff_games_played,Diff_home_away_net_bias,Diff_home_net_rating,Diff_net_ast_rate,Diff_net_blk_pct,Diff_net_efg,Diff_net_reb,Diff_net_stl_pct,Diff_net_tov,Diff_playmaking_defense_composite,Diff_pyth_win_pct,Diff_sos_adj_net_rating,Diff_three_factors_composite,Diff_weighted_massey_momentum,Team1_Color,Team1_AlternateColor,Team1_Logo,Team2_Color,Team2_AlternateColor,Team2_Logo
2026,3163,3376,UConn,South Carolina,W01,Z01,W,Z,0.0,3.3866090853365236,0.0,-0.08113897946483489,0.041236758215565494,3.3866090853365236,-4.698749988446885,-0.0776847819126712,-0.0959421874377861,0.0,0.0,-0.625,20.018170474869585,0.14823046347598912,0.39252500595379813,0.011393743104909093,-8.00034136050435,0.02264677603417864,0.040114423641644636,-0.12149823931618339,0.043816065188277964,-0.0848867058819073,10.100635666317842,2.1002943058134775,0.11839106693377976,-0.0031040262118692055,0.011055574907914534,-3.258552204986035,0.012056773227930195,0.093712995837575,-0.06698245940397096,0.005581317150980092,0.04153225806452099,0.0827000784292462,0.10576710146542279,0.027515698244569398,0.1418348733255455,-0.001013057170188597,-0.029162042711519898,0.02963250803585893,20.8959367870709,,0,-19.835069617103485,1.0608671699674161,0.029839396542209407,0.014497769316778292,0.029058848733730103,-0.04433568336979232,0.07064330520131601,0.09472605300776368,,0.005390414360201268,16.759618269883546,0.5956532628999427,-0.3325102835962761,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,73000a,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
2026,3163,3400,UConn,Texas,W01,Y01,W,Y,0.0,5.499137196738644,0.0,-0.0485249235294238,0.05946359049329253,5.499137196738644,-1.2621361233158268,-0.0455454814806011,-0.0196309953473202,0.0,0.0,3.0625,28.933224077732667,0.15671066418130186,0.16945882232884069,0.038712412809786684,-8.195821229745206,-0.005169558103832572,0.07297017508805104,-0.11704679417078831,0.05058323901274131,-0.07928351137807119,12.666319597585279,4.470498367840079,0.1703240589420295,0.0089493887262709,-0.03151003015399767,-3.3073144161645853,-0.0022023238894530034,0.02241651724009469,-0.07040915577164197,-0.0530306448614567,0.38750000000000284,0.0468718584349293,0.17008259121546898,0.0888909715923819,0.24432327452479902,0.008857865963661005,-0.021499609128065034,0.05880322216071665,33.69687132595958,,0,-32.53380896029478,1.1630623656647998,-0.013613394760727593,0.029763024083515804,0.10448020524204871,-0.07557871387547466,0.04907418232438221,0.013558651276433797,,0.007480338765444183,25.62590966156808,0.23824404950145395,-0.068035845382902,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,af5c37,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png
2026,3163,3417,UConn,UCLA,W01,X01,W,X,0.0,3.228561807984093,0.0,-0.0481007375222728,-0.026517612991304507,3.228561807984093,-2.2389791033728415,-0.042324803680019896,-0.0413278977643127,0.0,0.0,3.8125,22.439226319772153,0.017389202601374443,0.029607158093056585,0.057109418145252486,-13.335581976696275,-0.03504844819444797,0.02692451502556492,-0.06159732896522799,-0.015155401836078886,-0.0562650338288897,10.346874274131828,-2.98870770256444,0.035115947390504054,-0.0033743540737805056,-0.014580413051745178,-6.322049982894695,0.0075173641178284956,0.13116072033935042,-0.11554479385715799,-0.02541042662106202,4.259357619577315,0.09343448279203131,0.04475651603399927,0.03018465156406791,0.07264677436861183,-0.009661011942228404,-0.07817750063627038,0.015217918413286013,25.367965879861046,,2,-24.184704091280658,1.1832617885803955,-0.017726744789129598,0.0604837722190329,0.0415049280773101,-0.15059324205160585,0.0859171186742028,0.14082173228157888,,0.00771014711756457,16.117176336877463,0.5468153026354814,-0.1440360967480546,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,2774ae,f2a900,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png
2026,3163,3181,UConn,Duke,W01,Y02,W,Y,1.0,12.382878758942695,-2.0,-0.0362046240113162,0.22000450238122304,16.348325863222918,-3.453800414539515,-0.0379783981599635,-0.0729899575181527,-1.0,0.0,5.125,42.068987081471676,0.078722701095302,0.6696532141034024,0.028963546008472396,-13.119841181825521,0.010011286586693702,0.10127924618405415,-0.09652700139760648,0.08692662487294733,-0.05258599938222411,29.617712741017368,16.497871559191836,0.17378946241460436,-0.008828937812208004,-0.012089891043641665,-4.4781479966213436,-0.027715984471936503,0.10259455214158261,-0.0217204925838137,-0.019706716959953102,1.4179783092324811,0.08783980080427642,0.05941387219571115,0.06716139684879219,0.1199896023295407,-0.027263161052852897,0.0019135169246363715,0.09117394482331387,41.47422884312035,,2,-24.90254868090861,16.57168016221174,-0.09506676131930239,0.0377924838206804,0.1133691372276959,-0.011709205997119998,0.11555578527621291,0.12985771319443548,,0.060803583129945604,37.59083908485033,1.319479140897162,-0.2517250114808458,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,00539b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png
2026,3163,3234,UConn,Iowa,W01,Z02,W,Z,1.0,13.336149074244531,-3.0,-0.0506957714128257,0.10204832294232191,17.301596178524754,-3.166922085344666,-0.0493812585951382,-0.0644403417331996,-1.0,0.0,4.375,40.13884081443467,-0.008860429110837731,0.3965750922383158,0.0892026846806136,-20.89062585117314,-0.033451403943522195,0.042688004412524516,-0.09594602428496271,0.09823652589245935,-0.0547210977829404,32.80157522503,11.91094937385688,0.09638848841697945,-0.01981994507046761,-0.06651946983511359,-6.283498370974664,-0.02514365390279151,0.12820414150389,0.014741344988140725,-0.016275227921466906,1.0429783092324811,0.103220601137118,0.043829790215766995,0.03567705475168381,0.07822250338421621,-0.027288873355939103,-0.013460151623070127,0.03849672561385775,40.820114295258634,,2,-14.67453117880935,26.145583116449284,-0.1052489175278172,0.1090226297510812,0.1092074742476381,-0.01871005895538147,0.12836425503990942,0.15549301485982908,,0.10147311765951783,33.85534244346001,1.4494137751032832,-0.2226460806588459,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,000000,fcd116,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
2026,3163,3261,UConn,LSU,W01,X02,W,X,1.0,0.8239913981424394,0.0,-0.0423939254381532,0.1674140377750154,4.789438502422662,-1.6014082274086192,-0.0430734537994307,-0.0272590334118628,-1.0,0.0,3.25,20.011832892335,0.17718455403224065,0.685755070786155,0.012810016982800182,-8.29689238169287,-0.013983998839563139,0.055293854372970075,-0.1505172963780946,0.036957397106417544,-0.10911032806945573,7.875605086421189,-0.4212872952716822,0.06122059892893361,0.0090536992373072,0.0017069311558803313,2.006642803497943,-0.017028597223227304,0.07830577426941199,-0.13872306763468206,-0.03262987592432001,-4.220685483870952,0.06424667679292681,0.15237625739371596,0.031016017743470015,0.19295669903006601,-0.015893206611212102,-0.0777331831809458,0.038312908400304324,22.422679429340903,,1,-24.272455611827624,-1.8497761824867212,0.11596395510330701,0.003756317745492996,0.0535869232170898,-0.15270706647424515,0.081275274016154,0.09419898088062419,,0.004132443108720185,22.01847569583294,0.2714573536059315,-0.0953150485690145,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,461d76,fdd023,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png
2026,3163,3435,UConn,Vanderbilt,W01,W02,W,W,1.0,13.175233183262975,-3.0,-0.0493328912108612,0.10152174709640649,17.140680287543198,-3.6536293810438742,-0.047944955861181096,-0.0798874700456923,-1.0,0.0,8.875,34.977868056074165,0.061830372341237894,0.3135905196510156,0.06259448665628839,-19.726363850278148,0.060107545582192445,0.050718665199436574,-0.08259860999477689,-0.0039464300019328435,-0.0671593619446226,24.14453038487005,4.418166534591876,0.11402164576393914,-0.011284034729701409,-0.07413778513706387,-0.8754487447148609,-0.012908094518083113,0.060689021027775625,-0.025518033429669795,-0.022711853582703112,0.5130645161290346,0.06018681470024831,-0.042889160930790704,0.033440853587058395,-0.01975618629858028,-0.0028975445329098015,0.027840723946744417,0.03608050112979988,38.65730988054584,,1,-21.66667534240824,16.9906345381376,-0.05219127342270119,0.0738785213859898,0.1248564503365005,0.03458951215252282,0.07309490921833131,0.06358656556068548,,0.042073894692087666,34.1024193113593,1.0970632876273096,-0.2760404265616422,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png
2026,3163,3257,UConn,Louisville,W01,X03,W,X,2.0,9.986398074832476,-3.0,0.0322308322365246,0.21452569586498604,18.382052907208948,-0.8329756311405165,0.0347228660591196,0.0060239909909321,-2.0,0.0,6.9375,30.227485882877787,0.13705371132836597,0.6217479560121624,0.0959901792298562,-15.102449867044783,-0.018260206080644492,0.08065781015508477,-0.045874744340290596,0.015444641684497329,-0.0337018328241174,24.09225767839386,8.989807811349081,0.16658252355207365,-0.002003884152349804,-0.04700197470070039,0.4465690362412378,-0.005248231924824612,0.09681727463706202,-0.039170739315270764,-0.021273525406747817,1.2108870967742007,0.08188203763738691,0.01887300558567745,0.05659180267595171,0.07629630533444881,-0.0070200083312984,-0.01711509437647407,0.06927105782639931,32.049678728492715,,0,-12.270456408967856,19.779222319524862,-0.029528812223707596,0.0979940633822059,0.12765978485578522,-0.0574309453959152,0.08713026956221151,0.1038372829683604,,0.03606935847491377,30.674054919119023,1.023320517680488,0.020877561855415505,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png
2026,3163,3276,UConn,Michigan,W01,W03,W,W,2.0,2.1992654443051975,-1.0,-0.036358296262546996,0.12525837012110075,10.59492027668167,-1.8920473452714717,-0.0352992408165149,-0.0304778582710997,-2.0,0.0,7.625,31.785900712932666,0.15062108773645422,0.7081567294071207,0.0676294379329431,-14.027418749716603,-0.016776089028449848,0.06939599536634955,-0.1217069803407719,0.06404361950226833,-0.069947917690999,23.01692988347266,8.98951113375604,0.05624153926790221,0.007824716896899099,-0.0595763608886975,-4.852243238335012,-0.008998166071976607,0.04963721743033411,-0.07575164024998976,-0.063621950781001,-2.706159621801987,0.0634766636823911,0.06342820784913045,0.06264710468691631,0.1205032011336315,-0.0210291275079387,-0.0284196767755468,0.06251999796313701,32.61528163238304,,2,-17.537941658920015,15.077339973463019,0.0943795484685519,0.059804721036043895,0.128972356255047,-0.09252772927843966,0.07247482975436761,0.07066634493827288,,0.031028754607106968,26.933657474597652,0.6651090373033652,-0.1071329708328075,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,00274c,ffcb05,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png
2026,3163,3326,UConn,Ohio State,W01,Y03,W,Y,2.0,10.528394338017964,-3.0,-0.013907760991823599,0.1776466947443892,18.924049170394436,-4.530913173284109,-0.012810376755059699,-0.1124519885176922,-2.0,0.0,6.875,41.865816422097666,0.10593178407114301,0.5748876391408595,0.053824840976117894,-18.088284094158325,0.03491430498100945,0.07605225672811344,-0.0665083243926631,0.018825542249709448,-0.054073132985691996,30.919738699253365,12.831454605095033,0.028238438472925065,-0.01564723395580231,-0.0701415242742019,-2.825413195196951,-0.0033907355387975124,0.05753873867304743,0.02666358449599704,-0.032754752068992615,-3.358185483870969,0.060047652775640614,0.011719034729016475,0.05633628506339072,0.05868916990444961,-0.003838150088935205,0.042592559494567084,0.060506100503061155,45.58283826378273,,1,-21.89215544568861,23.690682818094125,0.0776933455982179,0.06947207493192009,0.1461937810023154,0.06157788947700649,0.06343838831443811,0.06137688876198269,,0.07922073715270284,39.040403226900715,1.2778313230353777,-0.38786656631471006,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,ba0c2f,505056,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png
